Year,LocationAbbr,LocationDesc,DataSource,Category,Indicator,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Number,WeightedNumber,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,CategoryID,IndicatorID,LocationID,ResponseID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2
2020,IN,Indiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,68.4,68.4,,,61.8,74.3,251,216409,Disability Status,No Disability,,,DISEST,RACEIND,18,RACE03,AGEADJPREV,DISSTAT,NODIS,,
2020,AL,Alabama,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,30.3,30.3,,,28.6,32.1,1479,1013132,Disability Status,Any Disability,,,DISEST,VETIND,01,VET2,AGEADJPREV,DISSTAT,DISABL,,
2020,KY,Kentucky,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,21,RACE03,AGEADJPREV,DISTYPE,INDDIS,,
2020,HHS7,HHS Region 7,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Vision Disability,,,DISEST,RACEIND,86,RACE05,AGEADJPREV,DISTYPE,VISDIS,,
2020,MI,Michigan,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,4.0,4.0,,,3.3,4.7,259,193034,Disability Type,Hearing Disability,,,DISEST,SEXIND,26,SEX02,AGEADJPREV,DISTYPE,HEARDIS,,
2020,MS,Mississippi,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Vision Disability,,,DISEST,RACEIND,28,RACE05,AGEADJPREV,DISTYPE,VISDIS,,
2020,DE,Delaware,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,4.4,4.4,,,3.5,5.7,123,19855,Disability Type,Vision Disability,,,DISEST,SEXIND,10,SEX02,AGEADJPREV,DISTYPE,VISDIS,,
2020,WY,Wyoming,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,56,RACE03,AGEADJPREV,DISTYPE,INDDIS,,
2020,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,3.2,3.2,,,2.7,3.8,268,72958,Disability Type,Vision Disability,,,DISEST,SEXIND,27,SEX02,AGEADJPREV,DISTYPE,VISDIS,,
2020,TX,Texas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Hearing Disability,,,DISEST,RACEIND,48,RACE04,AGEADJPREV,DISTYPE,HEARDIS,,
2020,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,5.9,5.9,,,3.5,9.7,17,16411,Disability Type,Hearing Disability,,,DISEST,RACEIND,41,RACE03,AGEADJPREV,DISTYPE,HEARDIS,,
2020,AZ,Arizona,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,2.8,2.8,,,2.0,4.0,59,37795,Disability Type,Self-care Disability,,,DISEST,RACEIND,04,RACE03,AGEADJPREV,DISTYPE,SELFDIS,,
2020,MI,Michigan,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,3.3,3.3,,,2.5,4.2,114,127920,Disability Type,Vision Disability,,,DISEST,SEXIND,26,SEX01,AGEADJPREV,DISTYPE,VISDIS,,
2020,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Cognitive Disability,,,DISEST,RACEIND,38,RACE03,AGEADJPREV,DISTYPE,COGDIS,,
2020,NV,Nevada,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,5.8,5.8,,,3.9,8.4,50,29877,Disability Type,Self-care Disability,,,DISEST,AGEIND,32,AGE03,PREV,DISTYPE,SELFDIS,,
2020,IA,Iowa,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,22.1,22.1,,,20.5,23.8,679,161427,Disability Status,Any Disability,,,DISEST,AGEIND,19,AGE02,PREV,DISSTAT,DISABL,,
2020,MD,Maryland,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,2.1,2.1,,,1.6,2.7,173,46316,Disability Type,Self-care Disability,,,DISEST,SEXIND,24,SEX01,AGEADJPREV,DISTYPE,SELFDIS,,
2020,MI,Michigan,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,4.8,4.8,,,3.7,6.2,93,122113,Disability Type,Self-care Disability,,,DISEST,AGEIND,26,AGE02,PREV,DISTYPE,SELFDIS,,
2020,NM,New Mexico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Status,No Disability,,,DISEST,RACEIND,35,RACE05,AGEADJPREV,DISSTAT,NODIS,,
2020,ME,Maine,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,23,RACE02,AGEADJPREV,DISTYPE,INDDIS,,
2020,NE,Nebraska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,7.8,7.8,,,6.7,9.0,357,34329,Disability Type,Cognitive Disability,,,DISEST,AGEIND,31,AGE02,PREV,DISTYPE,COGDIS,,
2020,KS,Kansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,15.5,15.5,,,14.0,17.1,487,104099,Disability Type,Mobility Disability,,,DISEST,AGEIND,20,AGE02,PREV,DISTYPE,MOBDIS,,
2020,US,"United States, DC & Territories",BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,15.3,15.3,,,14.9,15.8,20068,12222853,Disability Type,Mobility Disability,,,DISEST,AGEIND,59,AGE02,PREV,DISTYPE,MOBDIS,,
2020,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,74.5,74.5,,,71.6,77.3,1588,204487,Disability Status,No Disability,,,DISEST,SEXIND,38,SEX02,AGEADJPREV,DISSTAT,NODIS,,
2020,AR,Arkansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,34.9,34.9,,,28.7,41.7,340,109446,Disability Status,Any Disability,,,DISEST,VETIND,05,VET1,AGEADJPREV,DISSTAT,DISABL,,
2020,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,4.3,4.3,,,3.7,5.1,416,208072,Disability Type,Vision Disability,,,DISEST,SEXIND,39,SEX02,AGEADJPREV,DISTYPE,VISDIS,,
2020,VT,Vermont,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Cognitive Disability,,,DISEST,RACEIND,50,RACE05,AGEADJPREV,DISTYPE,COGDIS,,
2020,NH,New Hampshire,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,81.3,81.3,,,79.0,83.3,1959,400857,Disability Status,No Disability,,,DISEST,SEXIND,33,SEX01,AGEADJPREV,DISSTAT,NODIS,,
2020,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,21.9,21.9,,,20.3,23.5,1120,1008750,Disability Status,Any Disability,,,DISEST,AGEIND,36,AGE02,PREV,DISSTAT,DISABL,,
2020,MT,Montana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,5.6,5.6,,,4.4,7.0,110,14509,Disability Type,Independent Living Disability,,,DISEST,AGEIND,30,AGE02,PREV,DISTYPE,INDDIS,,
2020,TX,Texas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,6.5,6.5,,,5.2,8.2,268,440899,Disability Type,Hearing Disability,,,DISEST,RACEIND,48,RACE03,AGEADJPREV,DISTYPE,HEARDIS,,
2020,HHS10,HHS Region 10,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,4.2,4.2,,,3.7,4.8,367,144313,Disability Type,Self-care Disability,,,DISEST,AGEIND,89,AGE02,PREV,DISTYPE,SELFDIS,,
2020,WV,West Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Self-care Disability,,,DISEST,RACEIND,54,RACE05,AGEADJPREV,DISTYPE,SELFDIS,,
2020,CO,Colorado,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,2.8,2.8,,,2.2,3.6,86,59967,Disability Type,Vision Disability,,,DISEST,AGEIND,08,AGE01,PREV,DISTYPE,VISDIS,,
2020,MO,Missouri,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,5.2,5.2,,,4.5,6.0,432,150199,Disability Type,Hearing Disability,,,DISEST,SEXIND,29,SEX02,AGEADJPREV,DISTYPE,HEARDIS,,
2020,HHS3,HHS Region 3,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Self-care Disability,,,DISEST,RACEIND,82,RACE05,AGEADJPREV,DISTYPE,SELFDIS,,
2020,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,3.4,3.4,,,2.1,5.4,27,2038,Disability Type,Vision Disability,,,DISEST,AGEIND,66,AGE01,PREV,DISTYPE,VISDIS,,
2020,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,4.4,4.4,,,3.7,5.2,297,313122,Disability Type,Independent Living Disability,,,DISEST,SEXIND,36,SEX01,AGEADJPREV,DISTYPE,INDDIS,,
2020,WY,Wyoming,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,6.3,6.3,,,4.8,8.2,74,8499,Disability Type,Independent Living Disability,,,DISEST,AGEIND,56,AGE02,PREV,DISTYPE,INDDIS,,
2020,MT,Montana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,4.5,4.5,,,3.6,5.6,133,18527,Disability Type,Independent Living Disability,,,DISEST,SEXIND,30,SEX01,AGEADJPREV,DISTYPE,INDDIS,,
2020,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,80.6,80.6,,,79.5,81.7,5715,1647161,Disability Status,No Disability,,,DISEST,SEXIND,27,SEX01,AGEADJPREV,DISSTAT,NODIS,,
2020,FL,Florida,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,19.6,19.6,,,17.0,22.5,600,1314691,Disability Status,Any Disability,,,DISEST,AGEIND,12,AGE01,PREV,DISSTAT,DISABL,,
2020,HHS1,HHS Region 1,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,6.1,6.1,,,5.3,7.0,901,162520,Disability Type,Vision Disability,,,DISEST,AGEIND,80,AGE03,PREV,DISTYPE,VISDIS,,
2020,HI,Hawaii,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,18.4,18.4,,,16.8,20.2,746,105742,Disability Status,Any Disability,,,DISEST,SEXIND,15,SEX01,AGEADJPREV,DISSTAT,DISABL,,
2020,NV,Nevada,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,33.2,33.2,,,28.1,38.6,239,171637,Disability Type,Mobility Disability,,,DISEST,AGEIND,32,AGE03,PREV,DISTYPE,MOBDIS,,
2020,AK,Alaska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,6.7,6.7,,,5.5,8.3,179,18566,Disability Type,Mobility Disability,,,DISEST,SEXIND,02,SEX01,AGEADJPREV,DISTYPE,MOBDIS,,
2020,KS,Kansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,80.4,80.4,,,78.5,82.1,2559,801006,Disability Status,No Disability,,,DISEST,AGEIND,20,AGE01,PREV,DISSTAT,NODIS,,
2020,FL,Florida,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,73.3,73.3,,,70.5,76.0,3904,6028751,Disability Status,No Disability,,,DISEST,SEXIND,12,SEX02,AGEADJPREV,DISSTAT,NODIS,,
2020,CO,Colorado,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Vision Disability,,,DISEST,RACEIND,08,RACE05,AGEADJPREV,DISTYPE,VISDIS,,
2020,VA,Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,3.9,3.9,,,3.1,4.7,145,82148,Disability Type,Vision Disability,,,DISEST,AGEIND,51,AGE02,PREV,DISTYPE,VISDIS,,
2020,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,6.4,6.4,,,5.2,7.9,135,170506,Disability Type,Independent Living Disability,,,DISEST,AGEIND,37,AGE02,PREV,DISTYPE,INDDIS,,
2020,ID,Idaho,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Mobility Disability,,,DISEST,RACEIND,16,RACE02,AGEADJPREV,DISTYPE,MOBDIS,,
2020,AZ,Arizona,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,9.4,9.4,,,8.2,10.8,443,246877,Disability Type,Cognitive Disability,,,DISEST,SEXIND,04,SEX01,AGEADJPREV,DISTYPE,COGDIS,,
2020,OK,Oklahoma,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,7.0,7.0,,,5.7,8.6,141,98088,Disability Type,Independent Living Disability,,,DISEST,SEXIND,40,SEX01,AGEADJPREV,DISTYPE,INDDIS,,
2020,RI,Rhode Island,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,3.4,3.4,,,2.4,5.0,49,12076,Disability Type,Mobility Disability,,,DISEST,AGEIND,44,AGE01,PREV,DISTYPE,MOBDIS,,
2020,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Mobility Disability,,,DISEST,RACEIND,27,RACE05,AGEADJPREV,DISTYPE,MOBDIS,,
2020,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Hearing Disability,,,DISEST,RACEIND,42,RACE05,AGEADJPREV,DISTYPE,HEARDIS,,
2020,HHS5,HHS Region 5,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Self-care Disability,,,DISEST,RACEIND,84,RACE05,AGEADJPREV,DISTYPE,SELFDIS,,
2020,HHS3,HHS Region 3,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,8.5,8.5,,,7.3,9.8,1059,453890,Disability Type,Cognitive Disability,,,DISEST,AGEIND,82,AGE03,PREV,DISTYPE,COGDIS,,
2020,MD,Maryland,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,3.6,3.6,,,3.0,4.5,176,34872,Disability Type,Self-care Disability,,,DISEST,AGEIND,24,AGE03,PREV,DISTYPE,SELFDIS,,
2020,IN,Indiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,28.1,28.1,,,26.1,30.1,775,302716,Disability Type,Mobility Disability,,,DISEST,AGEIND,18,AGE03,PREV,DISTYPE,MOBDIS,,
2020,DE,Delaware,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,76.1,76.1,,,72.8,79.1,1205,260887,Disability Status,No Disability,,,DISEST,SEXIND,10,SEX01,AGEADJPREV,DISSTAT,NODIS,,
2020,DC,District of Columbia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,2.8,2.8,,,2.0,4.1,56,7813,Disability Type,Self-care Disability,,,DISEST,SEXIND,11,SEX02,AGEADJPREV,DISTYPE,SELFDIS,,
2020,PR,Puerto Rico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Cognitive Disability,,,DISEST,RACEIND,72,RACE02,AGEADJPREV,DISTYPE,COGDIS,,
2020,KS,Kansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Hearing Disability,,,DISEST,RACEIND,20,RACE05,AGEADJPREV,DISTYPE,HEARDIS,,
2020,CA,California,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Self-care Disability,,,DISEST,RACEIND,06,RACE02,AGEADJPREV,DISTYPE,SELFDIS,,
2020,MS,Mississippi,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Mobility Disability,,,DISEST,RACEIND,28,RACE05,AGEADJPREV,DISTYPE,MOBDIS,,
2020,DE,Delaware,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,19.2,19.2,,,16.1,22.7,230,58557,Disability Status,Any Disability,,,DISEST,AGEIND,10,AGE01,PREV,DISSTAT,DISABL,,
2020,AZ,Arizona,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,6.6,6.6,,,5.5,8.0,262,86476,Disability Type,Vision Disability,,,DISEST,AGEIND,04,AGE03,PREV,DISTYPE,VISDIS,,
2020,NJ,New Jersey,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,7.7,7.7,,,6.4,9.2,218,109161,Disability Type,Cognitive Disability,,,DISEST,AGEIND,34,AGE03,PREV,DISTYPE,COGDIS,,
